cookTime,datePublished,description,image,ingredients,name,prepTime,recipeYield,url
,2005-05-14,The flavor in this gratin recipe stops time. The almond top melds perfectly with the sweet spiked juice of the cherries. It is a perfect recipe to welcome in cherry season.,http://www.101cookbooks.com/mt-static/images/food/cherry_gratin_recipe.jpg,"2 pounds fresh cherries, rinsed, stemmed, and pitted
1 tablespoon kirsch (cherry eau-de-vie)
2 tablespoons sugar
The Almond Cream:
1 cup finely ground almonds
8 tablespoons unsalted butter, softened
2 large eggs
2 tablespoons heavy cream
1 cup confectioners' sugar
Several drops of kirsch (optional)
Several drops of almond extract
Confectioners' sugar for dusting the gratin
10 1/2-inch round porcelain baking dish",Cherry-Almond Gratin Recipe,,,http://www.101cookbooks.com/archives/000167.html
,2008-09-04,"A tasty, quick, and easy stir-fry recipe featuring golden crusted, pan-fried chickpeas, chopped kale, summer squash, tofu, and a bit of lemon zest.",http://www.101cookbooks.com/mt-static/images/food/chickpea_stirfry_recipe.jpg,"2 tablespoon ghee or extra-virgin olive oil
fine grain sea salt
1 small onion or a couple shallots, sliced
1 cup cooked chickpeas (canned is fine, if you don't want to cook up a pot of dried chickpeas)
8 ounces extra-firm tofu 
1 cup of chopped kale
2 small zucchini, chopped
zest and juice of 1/2 a lemon",Lemony Chickpea Stir-fry Recipe,,Serves 2 - 4.,http://www.101cookbooks.com/archives/lemony-chickpea-stirfry-recipe.html
,2006-08-18,"A fantastic summer shortcake recipe crowned with perfect little gems of summer fruit, glistening with a honey-and-champagne syrupy glaze.",http://www.101cookbooks.com/mt-static/images/food/shortcake_recipe.jpg,"Shortcakes:
2 cups flour (all-purpose, whole wheat pastry, or white whole wheat)
3/4 teaspoon fine grain sea salt
1 tablespoon baking powder
1 stick of organic, unsalted butter, cut into 1/4-inch chunks
1/4 cup granulated sugar
a scant 1 cup organic milk
1 egg white
A bit of coarse sea salt
Honey-champagne syrup:
1/3 cup honey
1/3 cup granulated sugar
1/3 cup champagne (alternately, sparkling water or just water)
Summer fruit:
- I used a mix of tiny black mission figs, black pluots, and yellow nectarines. Sliced into tiny wedges. Figure on about 1/2 cup of fruit per shortcake.
a pint of top notch vanilla ice cream (I used Laloo's goat milk ice cream)",Champagne Summer Shortcake Recipe,,Makes about 12 medium-sized shortcakes.,http://www.101cookbooks.com/archives/001481.html
,2005-09-29,An amazing lemon verbena drop recipe courtesy of the Eatwell Farm newsletter.,http://www.101cookbooks.com/mt-static/images/food/lemon_verbena_drop_recipe.jpg,"2 oz. lemon verbena infused vodka (instructions below)
splash of Limoncello
sweeten to taste with superfine sugar or simple syrup (less grainy) - start with 1/4 teaspoon or so, and sweeten from there to taste.",Lemon Verbena Drop Recipe,,,http://www.101cookbooks.com/archives/000538.html
,2006-01-26,"A lilikoi curd-swirled loaf cake. It moist in the middle, sliceable, and delicious. Change curds with the seasons or as you are inspired -  any flavor will work.",http://www.101cookbooks.com/mt-static/images/food/passionfruitcake.jpg,"1 cup whole wheat pastry flour
1/2 cup unbleached all-purpose flour
1 1/2 teaspoon baking powder
3/4 teaspoon fine-grain sea salt
1 1/2 sticks organic unsalted butter
1 1/2 cups granulated sugar (I used 1 cup Florida Crystals organic + 1/2 cup Alter-Eco unrefined ground cane sugar)
3 large organic eggs
1 teaspoon vanilla extract
3/4 cup lilikoi curd (or curd flavor of your preference - lemon, raspberry, etc)",Lilikoi Passionfruit Curd Cake Recipe,,Makes about 12 modest slices.,http://www.101cookbooks.com/archives/001191.html
,2008-11-13,"Made from just five ingredients, this is a vibrant, chipotle-spiked, brothy soup that requires minimal babysitting. The dainty baby lima beans soften up in about an hour without any pre-soaking or fuss. ",http://www.101cookbooks.com/mt-static/images/food/baby_lima_soup_recipe.jpg,"1 pound dried baby lima beans, picked over and rinsed
10 cups water
1 head garlic, top lobbed off to expose the cloves and loose skins removed
2 tablespoons olive oil or clarified butter
1 onion, halved top to bottom and sliced into thin crescents
1 to 2 chipotles in adobo sauce
2 teaspoons fine-grain sea salt
Squeeze of lime juice (optional)",Baby Lima Soup with Chipotle Broth,,Serves 6. ,http://www.101cookbooks.com/archives/baby-lima-soup-with-chipotle-broth-recipe.html
,2005-07-31,"So simple, a fresh ricotta recipe should be part of every cook's repertoire. Made from just two ingredients - buttermilk and whole milk.",http://www.101cookbooks.com/mt-static/images/food/ricottarecipe.jpg,"1 gallon good-quality whole milk
1 quart good-quality buttermilk",Homemade Ricotta Recipe,,Makes about 4 cups.,http://www.101cookbooks.com/archives/000282.html
,2008-07-26,"A favorite zucchini bread recipe - green-lined strands of shredded zucchini, lemon zest, poppy seeds, and fragrant notes of coriander, cumin, and clove make this a very special zucchini bread recipe.",http://www.101cookbooks.com/mt-static/images/food/zucchinibreadrecipe_07.jpg,"1 1/2 cups chopped walnuts, plus a few to sprinkle on top
1/3 cup poppy seeds (optional)
zest of two lemons (optional)
1/2 cup crystallized ginger, finely chopped (optional)
1/2 cup unsalted butter
1 cup sugar
1/2 cup fine grain natural cane sugar or brown sugar, lightly packed
3 large eggs
2 teaspoons vanilla extract
3 cups grated zucchini (about 3 medium), skins on, squeeze some of the moisture out and then fluff it up again  before using
3 cups whole wheat pastry flour (or all-purpose flour)
1 1/2 teaspoons baking soda
1/2 teaspoon baking powder
1 teaspoon salt
1 teaspoon cinnamon
1 tablespoon curry powder (optional) 
Special equipment: two 1 pound loaf pans (5 x 9 inches)",My Special Zucchini Bread Recipe,,Makes 2 loaves.,http://www.101cookbooks.com/archives/my-special-zucchini-bread-recipe-recipe.html
,2009-05-17,"Baked Sweet Potato Falafel recipe from the Leon cookbook -made from mashed sweet potatoes, chickpea flour, spices, a nice amount of garlic and plenty of chopped cilantro.",http://www.101cookbooks.com/mt-static/images/food/sweetpotato_falafel_recipe.jpg,"2 medium sweet potatoes (orange inside), around 700g or 1 1/2 pounds in total
1 1/2 teaspoons ground cumin
2 small cloves of garlic, chopped
1 1/2 teaspoons ground coriander
2 big handfuls of fresh cilantro/coriander, chopped
Juice of half a lemon
a scant cup (120g) gram /chickpea flour   
a splash of olive oil
a sprinkling of sesame seeds
salt and pepper",Baked Sweet Potato Falafel Recipe,,,http://www.101cookbooks.com/archives/baked-sweet-potato-falafel-recipe.html
,2009-04-15,"A favorite stir-fry recipe. Asparagus and tofu form the base, but it has quite a lot going on beyond that. You get a bite of tang from the lime, heat from the red chiles and fresh ginger, mint and basil cool things down, and a touch hoisin sauce gives you just enough sweetness to balance it all out.",http://www.101cookbooks.com/mt-static/images/food/asparagus_stirfry_recipe.jpg,"toasted sesame oil 
8 ounces extra-firm tofu, cut into slices thick as a pencil
4 green onions, thinly sliced
scant 1 tablespoon freshly grated ginger (peeled)
1/2 teaspoon crushed red pepper flakes
1/2 a bunch of asparagus, trimmed and cut into 1-inch pieces
a couple big pinches of fine-grain sea salt
3 cloves garlic, chopped
1 big handful of toasted cashews, chopped up a bit
a few handfuls of spinach, or chopped kale, or chopped chard
zest and juice of one lime
2 tablespoons hoisin sauce
1 small handful fresh mint, slivered
1 small handful fresh basil, slivered",Asparagus Stir-Fry Recipe,,Serves 2-4 (main/side),http://www.101cookbooks.com/archives/asparagus-stirfry-recipe.html
,2005-08-29,"This melon sherbet recipe is all-natural, and refreshing. The addition of honey gives it a richness and depth of flavor that you don't normally get when you use refined white sugar.",http://www.101cookbooks.com/mt-static/images/food/tiptopmelon1.jpg,"1 pound of juicy, extra-ripe, orange-fleshed melon
1/4 cup mild flavored honey (needs to be fluid, and you might use a bit less depending on the sweetness of the melon)
1/2 cup organic whole milk
generous pinch of salt",Tip Top Melon Sherbet Recipe,,,http://www.101cookbooks.com/archives/000365.html
,2005-08-05,A knock-out tomato tart recipe - it highlights the flavor and vibrancy of the tomatoes while remaining mush-free.,http://www.101cookbooks.com/mt-static/images/food/heirloomtart.jpg,"6 perfect, colorful, medium-sized heirloom tomatoes - washed and sliced 1/6-inch thick
1 t. fine-grain sea salt
1/2 cup unbleached all-purpose flour
1/2 cup whole wheat flour
1/2 cup unsalted organic butter, well chilled + cut into 1/4-inch cubes
4-ounce chunk of good fresh Parmesan, microplane-grated (you should end up with about 2 cups loosely packed grated cheese. Save any leftover grated cheese for sprinkling on the crusts when they come out of the oven.
2 T. ice cold water
2T. best quality extra virgin olive oil
1/4 cup slivered basil
Special equipment: tart pan(s),  pie weights, paper towels",Heirloom Tomato Tart in a Parmesan Crust,,,http://www.101cookbooks.com/archives/000283.html
,2008-12-06,"A grown-up remake of the onion dip I loved as a kid. This one features lots of deeply caramelized onions, sour cream and Greek yogurt.",http://www.101cookbooks.com/mt-static/images/food/onion_dip_recipe.jpg,"2 tablespoons extra virgin olive oil
2 large yellow onions (about 1 1/2 pounds), finely chopped
3/4 cup sour cream (low-fat is fine if you like)
3/4 cup Greek yogurt (low-fat is fine if you like)
3 teaspoons dehydrated onion powder/granulates (salt-free, natural)
very scant 1/2 teaspoon salt",Caramelized Onion Dip Recipe,,Makes about 2 cups.,http://www.101cookbooks.com/archives/caramelized-onion-dip-recipe.html
,2012-06-14,"There's a pizza restaurant in my neighborhood that makes amazing salads. This one, for example, had farro, kale, avocado, carrots, fennel and a creamy green garlic dressing.",http://www.101cookbooks.com/mt-static/images/food/kale_market_salad.jpg,"Green Garlic Dressing:
2 stalks green garlic (or scallions), rinsed and chopped (~1/4 cup)
1/4 teaspoon fine grain sea salt, plus more to taste
2 tablespoons fresh lemon juice
1/3 cup / 80 ml extra virgin olive oil
2 tablespoons ripe avocado
1 teaspoon honey, or to taste
fresh pepper to taste
1/2 bunch kale, destemmed, torn into pieces
1 cup / 5.5 oz cooked farro or wheat berries (semi-pearled or whole)
4-5 farmers' market carrots, very thinly sliced
1 small bulb of fennel, transparently sliced
1 avocado, cut into small cubes
a big handful of almond slices, toasted",Kale Market Salad,PT10M,Serves 2-4.,http://www.101cookbooks.com/archives/kale-market-salad-recipe.html
,2007-12-28,"A fun twist on a traditional scone recipe. Instead of cutting dough into small pieces, a big piece of lemony scone dough is slathered with raspberry jam and folded in on itself.",http://www.101cookbooks.com/mt-static/images/food/sconesrecipe_07.jpg,"4 cups whole wheat pastry flour (or unbleached all-purpose flour)
3 tablespoons aluminum-free baking powder
1 teaspoon fine-grain sea salt
1 stick unsalted butter (4 oz), chilled and cut into 1/4-inch cubes
3/4 cup fine grain natural cane sugar or granulated sugar
1 1/4 cups half-and-half ( or you can also use heavy cream or whole milk)
1 teaspoon vanilla extract
zest of one lemon
2/3 cups raspberry preserves
Glaze:
1/2 cup powdered sugar
1 tablespoon lemon juice
zest of one lemon",Raspberry Mega Scones Recipe,,Makes two mega scones.,http://www.101cookbooks.com/archives/raspberry-mega-scones-recipe.html
,2005-12-30,"This candied walnut recipe was is the perfect solution to a New Years Eve hors d'oeuvres dilemma. Made with walnuts, sea salt, black pepper, cinnamon, cayenne pepper, and powdered sugar.",http://www.101cookbooks.com/mt-static/images/food/candiedwalnutrecipe.jpg,"Peanut or canola oil for deep-frying (hs note: has anyone seen an organic peanut oil out there?)
Finely ground sea salt, preferably gray salt 
Freshly ground black pepper 
1/2 teaspoon ground cinnamon 
1/2 teaspoon cayenne pepper 
4 cups walnut halves 
1 cup confectioners' sugar, sifted
2 cans (15 1/2 ounces each) chickpeas (garbanzo beans) 
3/4 cup buttermilk
3/4 cup olive oil
1 1/2 cups 1Arborio Rice Coating (below)
1/4 cup thinly sliced garlic 
15 fresh sage leaves
2 teaspoons thin serrano chili slices (optional) 
Finely ground sea salt, preferably gray salt 
Zest of 1 lemon, cut into julienne 
Freshly ground black pepper
1 cup Arborio rice 
3 cups unbleached all-purpose flour 
1 cup semolina flour 
2 tablespoons finely ground sea salt, preferably gray salt 
1 teaspoon freshly ground black pepper ",Spiced Candied Walnuts Recipe,,Makes 4 cups.Makes about 5 cups.,http://www.101cookbooks.com/archives/001033.html
,2008-12-09,"My take on the classic fantasy fudge recipe - made with Scharffen Berger chocolate, butter (not margarine) , and organic cane sugar.",http://www.101cookbooks.com/mt-static/images/food/fantasy_fudge_recipe.jpg,"1 9.7-ounce bar of good-quality semi-sweet chocolate (62% Scharffen Berger)
3 cups organic cane sugar
3/4 cup unsalted butter
2/3 cup lite coconut milk (regular is fine too)
7 ounces Ricemellow Crème (or the marshmallow creme of your choice)
2 teaspoons vanilla extract
1 cup chopped walnuts (optional)",Fantasy-ish Fudge Recipe,,Makes a couple hundred tiny fudge bites.,http://www.101cookbooks.com/archives/fantasyish-fudge-recipe.html
,2007-05-18,"Baked eggs in edible cups with cherry tomatoes, garlic, olive oil and  lots of vibrant spices.",http://www.101cookbooks.com/mt-static/images/food/bakedeggrecipe_07.jpg,"2-3 tablespoons extra virgin olive oil
3 big pinches ground cumin
2 big pinches chili flakes
2 big pinches smoked paprika
2 big pinches fine sea salt
1 cup spring (or regular) onion, chopped
1 clove garlic, chopped
1 cup cherry tomatoes, halved or quartered
2 pieces of pita bread, cut into quarters
6 large organic eggs
Garnish: finely chopped tomatoes, chile flakes, cilantro (optional)
Special equipment: standard 12 muffin tin",Baked Egg Recipe,,Makes six egg cups.,http://www.101cookbooks.com/archives/baked-eggs-recipe.html
,2006-10-28,"Don't let all those pumpkin seeds go to waste, toasting pumpkin seeds is easy! This year I tried some different flavor combinations: Sweet &amp; Spicy Toasted Pumpkin Seeds, Black Tea &amp; Butter Toasted Pumpkin Seeds, and Curried Toasted Pumpkin Seeds.",http://www.101cookbooks.com/mt-static/images/food/toastedpumpkinseeds1.jpg,"1 egg white
1/4 cup natural cane sugar
1/2 teaspoon cayenne pepper
scant 1/2 teaspoon fine grained sea salt
1 cup fresh pumpkin seeds
1 egg white
2 teaspoon curry powder
scant 1/2 teaspoon fine grained sea salt
1 cup fresh pumpkin seeds
1 teaspoon (black) tea
3 tablespoons unsalted butter, melted
scant 1/2 teaspoon fine grained sea salt
1 cup fresh pumpkin seeds",Sweet &amp; Spicy Pumpkin Seeds,,Makes one cup.Makes one cup.Makes one cup.,http://www.101cookbooks.com/archives/001524.html
,2007-12-16,A twist on the shortbread recipe I included in my book -perfectly golden pine nuts and just enough rosemary and lemon zest to infuse the buttery sweet dough with fragrance and flavor.,http://www.101cookbooks.com/mt-static/images/food/shortbreadrecipe_07.jpg,"2 cups white whole-wheat flour (or unbleached all-purpose flour)
scant teaspoon fine-grain sea salt
1 cup unsalted butter, at room temperature
2/3 cup (natural cane) sugar
zest of one lemon
2/3 cup pine nuts, toasted and loosely chopped
1 1/4 teaspoons fresh rosemary, finely chopped",Pine Nut Rosemary Shortbread Recipe,,Makes about 2 dozen small cookies.,http://www.101cookbooks.com/archives/pine-nut-rosemary-shortbread-recipe.html
